,name,ownership,ope6_id,state,size,accreditor,retention,branches,online_only,religious_affil,under_investigation,most_common_degree,highest_degree,faculty_salary,instructional_expenditure_per_fte,tuition_revenue_per_fte,locale,carnegie_basic,carnegie_undergrad,carnegie_size_setting,part_time_share,age_entry,percent_dependent,first_generation,percent_black,avg_dependent_income,avg_family_income,median_family_income,ind_low_income,dep_low_income,loan_principal,federal_loan_rate,students_with_any_loans,median_debt_indep_students,pell_grant_debt,percent_pell_grant,fafsa_sent,7_yr_repayment_completion,5_year_declining_balance,relig_y_n,accred_y_n,retention_listed_y_n,fac_salary_listed_y_n,7_yr_repayment_completion_y_n,5_year_declining_balance_y_n,for_profit
999,San Diego Miramar College,1,11820,CA,10722,Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges,0.7033,1,0,-2.0,0,1,2,5205,5312,501,11.0,5.0,1.0,4.0,0.7956,25,0.47432924810000004,0.487804878,0.0488,26497.0,21186,16684.0,0.8330182734999999,0.6270949721,3500,0.023,0.06922822099999999,3500.0,3500.0,0.98675058,0.6243789334000001,0.6428571429,0.4617834395,0,1,1,1,1,1,0
1000,Sierra College of Beauty,3,20643,CA,173,National Accrediting Commission of Cosmetology Arts and Sciences,0.6667,1,0,-2.0,0,1,1,6326,1006,1701,13.0,-2.0,-2.0,-2.0,0.1503,26,0.324137931,0.6438356164,0.0578,21828.0,12917,7887.0,0.7744003783400789,0.4769168004873773,11443,0.0,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.3034482759,0.6995418344619443,0.4968500596553146,0,1,1,0,0,0,1
1001,Sierra Valley College of Court Reporting,3,21884,CA,111,Accrediting Council for Independent Colleges and Schools,0.7778,1,0,-2.0,0,1,1,6326,3244,8109,11.0,-2.0,-2.0,-2.0,0.0,27,0.3793103448,0.4651198897441582,0.0541,39579.0,26859,19999.0,0.7744003783400789,0.4769168004873773,21023,0.7445,0.8275862070000001,19134.0,12672.740203761756,0.7237045962785821,0.4636515619105719,0.6995418344619443,0.32203389829999995,0,1,1,0,0,1,1
1002,Simpson University,2,1291,CA,1065,Western Association of Schools and Colleges Senior Colleges and University Commission,0.7315,1,0,34.0,0,3,4,6256,6351,13361,13.0,20.0,13.0,10.0,0.0441,27,0.4993026499,0.40273556229999996,0.0282,64859.0,48178,34678.0,0.6490250696000001,0.2877094972,16300,0.9336,0.8410041840000001,16666.0,16666.0,0.659693166,0.6778242678,0.8571428570999999,0.6917808219,1,1,1,1,1,1,0
1003,College of the Siskiyous,1,1187,CA,1772,Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges,0.4844,1,0,-2.0,0,2,2,6270,7326,1256,33.0,6.0,2.0,2.0,0.5468,25,0.5832335329,0.49791955619999995,0.0463,35861.0,27310,17903.0,0.8390804598,0.5585215606,8750,0.1512,0.371257485,9585.0,9118.0,0.9041916170000001,0.4838323353,0.6995418344619443,0.3253676471,0,1,1,1,0,1,0
1004,Charles A Jones Career and Education Center,1,9509,CA,695,Council on Occupational Education,0.9212,1,0,-2.0,0,1,1,6326,2508,60,11.0,-2.0,-2.0,-2.0,0.1453,28,0.3298791019,0.5728395062,0.2187,29303.0,20668,12289.0,0.824742268,0.6020942408,5500,0.2218,0.333333333,6762.0,4380.0,0.91537133,0.41623488770000006,0.6995418344619443,0.6279069767000001,0,1,1,0,0,1,0
1005,Skyline College,1,7713,CA,8690,Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges,0.7979,1,0,-2.0,0,2,2,8416,4053,700,21.0,6.0,1.0,3.0,0.7205,24,0.5600691443,0.5079626579,0.0321,27724.0,22009,17047.0,0.8565815323999999,0.5856481481,5512,0.0113,0.034140017,6000.0,5500.0,0.990492653,0.5125324114,0.6995418344619443,0.52,0,1,1,1,0,1,0
1006,San Bernardino Valley College,1,1272,CA,11590,Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges,0.6592,1,0,-2.0,0,2,2,8496,3141,546,12.0,4.0,1.0,4.0,0.6046,24,0.5535011802,0.6216968011,0.12300000000000001,22402.0,17686,14024.0,0.8894273128,0.6950959487999999,3500,0.0018,0.0029504329999999997,3500.0,12672.740203761756,0.7237045962785821,0.5112116444,0.5,0.3798701299,0,1,1,1,1,1,0
1007,Saint Mary's College of California,2,1302,CA,2949,Western Association of Schools and Colleges Senior Colleges and University Commission,0.8891,1,0,30.0,0,3,4,10123,12896,23532,41.0,18.0,15.0,14.0,0.0851,20,0.8885869565000001,0.2706110572,0.0387,104560.0,96760,75767.0,0.6422764228,0.1834862385,21500,0.5099,0.942028986,23515.5,25000.0,0.406702899,0.8278985507,0.9125,0.7761452031,1,1,1,1,1,1,0
1008,Yuba College,1,1344,CA,6062,Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges,0.6509,1,0,-2.0,0,2,2,7690,5825,369,22.0,1.0,2.0,3.0,0.5523,25,0.5352975496,0.5696155282,0.0383,24056.0,19219,15686.0,0.8562460766,0.6457765668,4500,0.0,0.7794312090373222,5821.5,12672.740203761756,0.7237045962785821,0.3523920653,0.6666666667,0.38642297649999996,0,1,1,1,1,1,0
1010,Victor Valley College,1,1335,CA,9811,Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges,0.6629,1,0,-2.0,0,2,2,10313,5111,394,12.0,1.0,1.0,4.0,0.5955,25,0.5281976744,0.567694622,0.1183,21400.0,16730,12249.0,0.8826247689,0.7223445239,6000,0.0,0.7794312090373222,9500.0,6490.0,0.7237045962785821,0.37834302329999997,0.5744680851,0.2532608696,0,1,1,1,1,1,0
1011,Berkeley City College,1,22427,CA,5917,Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges,0.5277,1,0,-2.0,0,1,2,7638,3167,1088,12.0,3.0,1.0,3.0,0.7886,25,0.5315614618,0.46020347100000003,0.1798,22436.0,16525,11467.0,0.9311043566,0.6982142856999999,5775,0.0216,0.075462743,9000.0,6500.0,0.978168011,0.6568580921,0.6995418344619443,0.2857142857,0,1,1,1,0,1,0
1012,West Hills College-Coalinga,1,1176,CA,2534,Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges,0.619,1,0,-2.0,0,2,2,7897,4275,680,32.0,5.0,1.0,2.0,0.659,23,0.6831597222,0.6082474227,0.0699,31305.0,26412,21785.0,0.8328767123,0.5667090215999999,5500,0.0625,0.217881944,5194.0,5270.5,0.9548611109999999,0.5807291667,0.6470588235,0.335443038,0,1,1,1,1,1,0
1013,West Los Angeles College,1,8596,CA,9292,Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges,0.5916,1,0,-2.0,0,2,2,5781,5100,780,21.0,5.0,1.0,3.0,0.7756,26,0.5119777159000001,0.5498866213,0.2916,21687.0,17182,13626.0,0.8835616437999999,0.7089227421,9000,0.0374,0.070752089,9500.0,8995.0,0.986350975,0.6309192201,0.6995418344619443,0.32307692309999997,0,1,1,1,0,1,0
1014,West Valley College,1,1338,CA,7736,Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges,0.7647,1,0,-2.0,0,2,2,7633,6142,1025,21.0,3.0,1.0,3.0,0.6615,25,0.562694947,0.46938775509999997,0.0273,27719.0,21277,16509.0,0.8873038515999999,0.6053215078,4500,0.0055,0.027448534,4500.0,4500.0,0.7237045962785821,0.5371179039,0.6995418344619443,0.5285714286,0,1,1,1,0,1,0
1015,Salon Success Academy-Upland,3,7203,CA,190,National Accrediting Commission of Cosmetology Arts and Sciences,0.7317,1,0,-2.0,0,1,1,6326,2696,4663,21.0,-2.0,-2.0,-2.0,0.4579,24,0.4708333333,0.6062176166,0.0684,45997.0,28268,15011.0,0.8740157479999999,0.5309734513000001,6333,0.4437,0.908333333,6333.0,6333.0,0.875,0.38333333329999997,0.5833333333,0.55,0,1,1,0,1,1,1
1016,Salon Success Academy-Corona,3,13095,CA,126,National Accrediting Commission of Cosmetology Arts and Sciences,0.8478,3,0,-2.0,0,1,1,6326,2223,7201,12.0,-2.0,-2.0,-2.0,0.0,25,0.4328063241,0.5942028986,0.1111,39155.0,25465,12633.0,0.8432055748999999,0.5936073059,10556,0.7778,0.9090909090000001,9450.0,10556.0,0.895256917,0.39920948619999996,0.6995418344619443,0.4488188976,0,1,1,0,0,1,1
1017,Rio Hondo College,1,1269,CA,13915,Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges,0.7905,1,0,-2.0,0,2,2,9278,5408,581,21.0,5.0,1.0,4.0,0.7347,22,0.6825548141,0.6715557884000001,0.0138,24248.0,20636,17804.0,0.8960960961,0.6729050279000001,4750,0.0075,0.019256435,6000.0,5250.0,0.996949476,0.5689227836,0.6995418344619443,0.4677966102,0,1,1,1,0,1,0
1018,Riverside City College,1,1270,CA,16547,Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges,0.6777,1,0,-2.0,0,2,2,9728,4440,791,11.0,5.0,1.0,4.0,0.6992,23,0.6386264116,0.562490439,0.0831,26915.0,21848,17509.0,0.8727678570999999,0.6275712739,4500,0.0213,0.038603365,4750.0,4500.0,0.9880156720000001,0.5643005301,0.8076923077,0.47017045450000006,0,1,1,1,1,1,0
1019,Rosemead Beauty School,3,12942,CA,189,National Accrediting Commission of Cosmetology Arts and Sciences,0.8713,1,0,-2.0,0,1,1,6326,3257,355,21.0,-2.0,-2.0,-2.0,0.1693,37,0.1108374384,0.7530120481999999,0.0,12169.0,10823,8964.0,0.7744003783400789,0.4769168004873773,11443,0.0,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.4636515619105719,0.6995418344619443,0.4968500596553146,0,1,1,0,0,0,1
1020,Dongguk University-Los Angeles,2,31095,CA,20,Accrediting Commission for Acupuncture and Oriental Medicine,0.7037229823917844,1,0,-2.0,0,4,4,4125,2261,6519,11.0,26.0,0.0,6.0,0.2329148111819521,25,0.4752097421316015,0.4651198897441582,0.0,48748.06435154707,37370,27203.44842007435,0.7744003783400789,0.4769168004873773,11443,0.5183137293405335,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.4636515619105719,0.6995418344619443,0.5833333333,0,1,0,1,0,1,0
1021,Sacramento City College,1,1233,CA,21506,Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges,0.6954,1,0,-2.0,0,2,2,7949,3417,437,11.0,1.0,1.0,5.0,0.7262,24,0.5540322581,0.5193642674,0.1209,21491.0,16473,11278.0,0.9074743822,0.7130033964,6500,0.0502,0.11061828,8938.5,6575.0,0.988575269,0.6061827957,0.6995418344619443,0.36247544200000004,0,1,1,1,0,1,0
1022,Palomar College,1,1260,CA,22589,Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges,0.7127,1,0,-2.0,0,1,2,9442,5128,1000,21.0,1.0,1.0,5.0,0.6444,24,0.5743670886,0.5624139514000001,0.0311,26990.0,22982,19987.0,0.8075175547,0.6311600857,4500,0.0124,0.040963432,5500.0,4500.0,0.9915611809999999,0.4746835443,0.6995418344619443,0.3902439024,0,1,1,1,0,1,0
1024,Pasadena City College,1,1261,CA,24900,Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges,0.609,1,0,-2.0,0,2,2,8320,4364,1337,12.0,1.0,1.0,5.0,0.5853,22,0.7079807912,0.5768993206,0.0441,22748.0,19191,15731.0,0.9299138606,0.7147932817,4944,0.0106,0.033158015,7500.0,4836.5,0.990852961,0.5903270065999999,0.6995418344619443,0.48823529409999994,0,1,1,1,0,1,0
1025,Pepperdine University,2,10149,CA,3434,Western Association of Schools and Colleges Senior Colleges and University Commission,0.9246,1,0,74.0,0,3,4,11472,11639,26889,21.0,17.0,14.0,14.0,0.0909,20,0.8815920398,0.204616999,0.0606,111206.0,103080,74769.0,0.487394958,0.21444695260000002,24000,0.43700000000000006,0.91840796,34023.0,26860.0,0.385074627,0.8577114428,0.9118497109999999,0.8020833333,1,1,1,1,1,1,0
1026,Pitzer College,2,1172,CA,1076,Western Association of Schools and Colleges Senior Colleges and University Commission,0.9011,1,0,-2.0,0,3,3,10083,25056,47001,21.0,21.0,10.0,11.0,0.0344,20,0.9124423962999999,0.18811881190000002,0.0428,108886.0,100893,73805.0,0.7744003783400789,0.4769168004873773,15300,0.3543,0.8986175120000001,25000.0,14800.0,0.428571429,0.4636515619105719,0.9008264463,0.76,0,1,1,1,1,1,0
1027,Platt College-San Diego,3,23043,CA,314,Accrediting Commission of Career Schools and Colleges,0.7037229823917844,1,0,-2.0,0,2,3,4300,4468,15678,11.0,30.0,10.0,6.0,0.0,26,0.3793103448,0.4394904459,0.1083,58368.0,33743,18553.0,0.8240740741,0.4242424242,20000,0.1892,0.718390805,21000.0,20646.0,0.787356322,0.36206896549999995,0.6423841060000001,0.4622222222,0,1,0,1,1,1,1
1028,Carrington College-Sacramento,3,9748,CA,1385,Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges,0.7458,7,0,-2.0,0,2,2,6157,5183,15742,21.0,10.0,3.0,2.0,0.1343,25,0.41152141799999997,0.5172798216,0.1112,43782.0,28279,16773.0,0.8313253012,0.4816941852,12117,0.6241,0.914180207,12125.0,12063.0,0.800886263,0.43338257020000004,0.5226683938000001,0.338626339,0,1,1,1,1,1,1
1029,Westminster Theological Seminary in California,2,22768,CA,2587,Western Association of Schools and Colleges Senior Colleges and University Commission,0.7037229823917844,1,0,-2.0,0,4,4,7264,9721,7888,21.0,24.0,0.0,18.0,0.2329148111819521,25,0.4752097421316015,0.4651198897441582,0.18488612876935612,48748.06435154707,37370,27203.44842007435,0.7744003783400789,0.4769168004873773,11443,0.5183137293405335,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.4636515619105719,0.6995418344619443,0.4968500596553146,0,1,0,1,0,0,0
1030,Westmont College,2,1341,CA,1297,Western Association of Schools and Colleges Senior Colleges and University Commission,0.9127,1,0,-2.0,0,3,3,7654,14047,20556,22.0,21.0,14.0,11.0,0.0015,19,0.9797979798,0.17226890760000002,0.0146,103628.0,101813,86526.0,0.7744003783400789,0.4769168004873773,19500,0.5443,0.961616162,12497.901421800947,24000.0,0.319191919,0.8585858586,0.6995418344619443,0.9307692308,0,1,1,1,0,1,0
1031,Whittier College,2,1342,CA,1624,Western Association of Schools and Colleges Senior Colleges and University Commission,0.8727,1,0,-2.0,0,3,4,8993,11796,24728,21.0,21.0,12.0,11.0,0.0191,19,0.9414893617,0.3641791045,0.0548,86352.0,81633,64764.0,0.7744003783400789,0.4769168004873773,21000,0.7071,0.941489362,16937.5,22125.0,0.481382979,0.9015957447,0.8928571429000001,0.7815442561,0,1,1,1,1,1,0
1032,Woodbury University,2,1343,CA,1331,Western Association of Schools and Colleges Senior Colleges and University Commission,0.7917,1,0,-2.0,0,3,4,7005,11338,19323,11.0,19.0,11.0,9.0,0.1277,23,0.6796875,0.3904761905,0.0376,56421.0,43281,24608.0,0.8617886179,0.4559386973,27000,0.6573,0.921875,34500.0,29000.0,0.760416667,0.78125,0.8849557522,0.6414790996999999,0,1,1,1,1,1,0
1033,The Wright Institute,2,8846,CA,2587,Western Association of Schools and Colleges Senior Colleges and University Commission,0.7037229823917844,1,0,-2.0,0,4,4,7003,12111,21081,12.0,26.0,0.0,18.0,0.2329148111819521,25,0.4752097421316015,0.4651198897441582,0.18488612876935612,48748.06435154707,37370,27203.44842007435,0.7744003783400789,0.4769168004873773,11443,0.5183137293405335,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.4636515619105719,0.6995418344619443,0.4968500596553146,0,1,0,1,0,0,0
1034,Western State College of Law at Argosy University,3,21799,CA,2587,Western Association of Schools and Colleges Senior Colleges and University Commission,0.7037229823917844,28,0,-2.0,0,4,4,8217,12470,26427,21.0,31.0,0.0,18.0,0.2329148111819521,29,0.2849493656,0.5099347495000001,0.18488612876935612,43001.0,24239,15149.0,0.8293993163,0.5224673203,10000,0.5183137293405335,0.81049936,9500.0,10000.0,0.8380087690000001,0.3821829046,0.7241379309999999,0.3740265207,0,1,0,1,1,1,1
1035,Thomas Jefferson School of Law,2,10854,CA,2587,Western Association of Schools and Colleges Senior Colleges and University Commission,0.7037229823917844,1,0,-2.0,0,4,4,13672,8477,45599,11.0,31.0,0.0,18.0,0.2329148111819521,25,0.4752097421316015,0.4651198897441582,0.18488612876935612,48748.06435154707,37370,27203.44842007435,0.7744003783400789,0.4769168004873773,11443,0.5183137293405335,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.4636515619105719,0.6995418344619443,0.4968500596553146,0,1,0,1,0,0,0
1036,Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,2,22624,CA,163,Association of Advanced Rabbinical and Talmudic Schools,0.7174,1,0,-2.0,0,3,3,5852,7998,10376,11.0,24.0,11.0,8.0,0.0,18,0.4752097421316015,0.4651198897441582,0.0,48748.06435154707,41384,42089.0,0.7744003783400789,0.4769168004873773,11443,0.0,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.4636515619105719,0.6995418344619443,0.4968500596553146,0,1,1,1,0,0,0
1037,United Education Institute-Huntington Park Campus,3,25593,CA,3564,Accrediting Council for Continuing Education & Training,0.6631,9,0,-2.0,0,1,2,4350,3960,8130,21.0,13.0,4.0,3.0,0.0,26,0.41398271799999997,0.6500126807,0.1111,25862.0,17811,12331.0,0.8978552279,0.6903225806000001,9500,0.4913,0.854673998,9500.0,9500.0,0.869599372,0.34831107619999996,0.40553666829999996,0.2271179652,0,1,1,1,1,1,1
1038,Concorde Career College-San Bernardino,3,8537,CA,668,Accrediting Commission of Career Schools and Colleges,0.6126,1,0,-2.0,0,1,2,5584,6310,13469,12.0,10.0,4.0,2.0,0.0,25,0.42410303590000004,0.5699177438,0.1228,43294.0,28383,18581.0,0.8306709265000001,0.5162689804999999,9500,0.5720000000000001,0.878564857,9500.0,9500.0,0.76724931,0.47654093840000006,0.4763285024,0.3200249532,0,1,1,1,1,1,1
1039,Universal College of Beauty Inc-Los Angeles 1,3,12446,CA,28,National Accrediting Commission of Cosmetology Arts and Sciences,0.6667,2,0,-2.0,0,1,1,6326,4274,2099,21.0,-2.0,-2.0,-2.0,0.1071,25,0.18840579710000002,0.4736842105,1.0,11333.0,6042,0.0,0.7744003783400789,0.4769168004873773,11443,0.0,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.4202898551,0.6995418344619443,0.4968500596553146,0,1,1,0,0,0,1
1040,Concorde Career College-North Hollywood,3,7607,CA,620,Accrediting Commission of Career Schools and Colleges,0.8,1,0,-2.0,0,1,2,5586,6531,13257,11.0,10.0,4.0,2.0,0.0,24,0.5220883534,0.5582733813,0.0516,37113.0,28753,19800.0,0.8025210084000001,0.5730769231,9500,0.5708,0.890562249,9500.0,9500.0,0.776104418,0.4347389558,0.5847701149,0.4334251607,0,1,1,1,1,1,1
1041,Ventura College,1,1334,CA,11763,Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges,0.7532,1,0,-2.0,0,2,2,8144,3496,643,12.0,1.0,1.0,4.0,0.6344,23,0.6628151261,0.5692254969,0.0248,29351.0,24378,21309.0,0.8426791277,0.5614104596,6000,0.0333,0.088760504,9500.0,6625.0,0.9774159659999999,0.4845063025,0.7674418605,0.45454545450000006,0,1,1,1,1,1,0
1042,Marshall B Ketchum University,2,1230,CA,2587,Western Association of Schools and Colleges Senior Colleges and University Commission,0.7037229823917844,1,0,-2.0,0,4,4,8786,41743,33097,21.0,26.0,0.0,18.0,0.2329148111819521,25,0.4752097421316015,0.4651198897441582,0.18488612876935612,48748.06435154707,37370,27203.44842007435,0.7744003783400789,0.4769168004873773,11443,0.5183137293405335,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.4636515619105719,0.6995418344619443,0.4968500596553146,0,1,0,1,0,0,0
1043,Southern California Institute of Architecture,2,20758,CA,263,Western Association of Schools and Colleges Senior Colleges and University Commission,0.9688,1,0,-2.0,0,3,4,10504,12626,37339,11.0,30.0,14.0,6.0,0.0342,22,0.4752097421316015,0.4651198897441582,0.0228,48748.06435154707,52509,20172.0,0.7744003783400789,0.4769168004873773,37500,0.4471,0.7794312090373222,37500.0,12672.740203761756,0.7237045962785821,0.4636515619105719,0.6995418344619443,0.5154639175,0,1,1,1,0,1,0
1044,University of Southern California,2,1328,CA,18392,Western Association of Schools and Colleges Senior Colleges and University Commission,0.9668,1,0,-2.0,0,3,4,13355,43170,30675,11.0,15.0,15.0,16.0,0.0269,20,0.9164882227,0.2332909784,0.0436,89220.0,82702,46268.0,0.9002849003,0.3185358255,21062,0.3729,0.868665239,25000.0,22500.0,0.573637878,0.8907922912,0.9396051103,0.8413312693,0,1,1,1,1,1,0
1045,Southwestern Law School,2,1295,CA,2587,American Bar Association,0.7037229823917844,1,0,-2.0,0,4,4,11646,13269,34134,11.0,31.0,0.0,18.0,0.2329148111819521,25,0.4752097421316015,0.4651198897441582,0.18488612876935612,48748.06435154707,37370,27203.44842007435,0.7744003783400789,0.4769168004873773,11443,0.5183137293405335,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.4636515619105719,0.6995418344619443,0.4968500596553146,0,1,0,1,0,0,0
1046,Taft College,1,1309,CA,4830,Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges,0.6303,1,0,-2.0,0,2,2,8887,6427,796,32.0,3.0,1.0,3.0,0.7602,24,0.5142247511,0.602764977,0.0563,27783.0,22791,19418.0,0.8023426061,0.5905947441,11443,0.0,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.5476529161,0.6995418344619443,0.4968500596553146,0,1,1,1,0,0,0
